ID,name,type,kegg,formula,super_class,class,sub_class,family,description,importance
METAB_00451,3-Octanone,metabolite,,C8H16O,Ketone,Ketone,Ketone,Ketone,3-辛酮，由亚油酸氧化或3-辛醇氧化生成。,中 - 增强烟草蘑菇香和蜡香
METAB_00452,"Diacetyl (2,3-Butanedione)",metabolite,C00393,C4H6O2,Ketone,Ketone (Diketone),Ketone (Diketone),Ketone,"双乙酰(2,3-丁二酮)，由α-乙酰乳酸脱羧生成，具有黄油香。",极高 - 烟草黄油香和奶香的核心成分
METAB_00453,Acetoin (3-Hydroxy-2-butanone),metabolite,C00466,C4H8O2,Ketone,Ketone (Hydroxy ketone),Ketone (Hydroxy ketone),Ketone,乙偶姻(3-羟基-2-丁酮)，由α-乙酰乳酸脱羧或双乙酰还原生成，具有黄油香。,极高 - 烟草黄油香和奶香的核心成分
METAB_00454,3-Hydroxy-2-pentanone,metabolite,,C5H10O2,Ketone,Ketone (Hydroxy ketone),Ketone (Hydroxy ketone),Ketone,3-羟基-2-戊酮。,中 - 增强烟草果香和奶香
METAB_00455,4-Hydroxy-2-butanone,metabolite,,C4H8O2,Ketone,Ketone (Hydroxy ketone),Ketone (Hydroxy ketone),Ketone,4-羟基-2-丁酮。,中 - 增强烟草甜香和果香
METAB_00456,1-Hydroxy-2-propanone (Hydroxyacetone),metabolite,,C3H6O2,Ketone,Ketone (Hydroxy ketone),Ketone (Hydroxy ketone),Ketone,1-羟基-2-丙酮(羟基丙酮)。,中 - 增强烟草甜香和果香
METAB_00457,Methylglyoxal (Pyruvaldehyde),metabolite,,C3H4O2,Ketone,Ketone (Aldehyde-ketone),Ketone (Aldehyde-ketone),Ketone,甲基乙二醛(丙酮醛)，由甘油醛-3-磷酸或二羟基丙酮磷酸降解生成。,中 - 代谢中间体和美拉德反应前体
METAB_00458,Glyoxal,metabolite,,C2H2O2,Ketone,Ketone (Dialdehyde),Ketone (Dialdehyde),Ketone,乙二醛，由乙醛氧化或美拉德反应生成。,中 - 美拉德反应前体
METAB_00459,2-Cyclopenten-1-one,metabolite,,C5H6O,Ketone,Ketone (Cyclopentenone),Ketone (Cyclopentenone),Ketone,2-环戊烯-1-酮，由糖类热降解生成。,中 - 增强烟草焦糖香
METAB_00460,"2,5-Dimethyl-4-hydroxy-3(2H)-furanone (HDMF)",metabolite,,C6H8O3,Ketone,Ketone (Furanone),Ketone (Furanone),Ketone,"4-羟基-2,5-二甲基-3(2H)-呋喃酮(呋喃酮)，由6-脱氧糖或鼠李糖代谢生成，具有草莓样甜香和焦糖香。",极高 - 烟草甜香和焦糖香的核心成分
METAB_00461,p-Anisaldehyde (4-Methoxybenzaldehyde),metabolite,,C8H8O2,Aldehyde,Aldehyde (Aromatic aldehyde),Aldehyde (Aromatic aldehyde),Aldehyde,对甲氧基苯甲醛(茴香醛)，由对羟基苯甲醛甲基化生成。,中 - 增强烟草甜香和花香
METAB_00462,p-Tolualdehyde (4-Methylbenzaldehyde),metabolite,,C8H8O,Aldehyde,Aldehyde (Aromatic aldehyde),Aldehyde (Aromatic aldehyde),Aldehyde,对甲苯甲醛。,中 - 增强烟草杏仁香
METAB_00463,2-Phenyl-2-butenal,metabolite,,C10H10O,Aldehyde,Aldehyde (Aromatic aldehyde),Aldehyde (Aromatic aldehyde),Aldehyde,2-苯基-2-丁烯醛，由苯乙醛和乙醛缩合生成。,中 - 增强烟草花香和果香
METAB_00464,5-Hydroxymethylfurfural (HMF),metabolite,,C6H6O3,Aldehyde,Aldehyde (Furan aldehyde),Aldehyde (Furan aldehyde),Aldehyde,5-羟甲基糠醛，由己糖(如果糖、葡萄糖)脱水生成。,高 - 烟草烘烤香和焦糖香的贡献者
METAB_00465,2-Furaldehyde (Furfural isomer),metabolite,,C5H4O2,Aldehyde,Aldehyde (Furan aldehyde),Aldehyde (Furan aldehyde),Aldehyde,2-糠醛(糠醛异构体)。,高 - 烟草烘烤香的贡献者
METAB_00466,3-Furaldehyde,metabolite,,C5H4O2,Aldehyde,Aldehyde (Furan aldehyde),Aldehyde (Furan aldehyde),Aldehyde,3-糠醛。,中 - 增强烟草烘烤香
METAB_00467,Hydrogen sulfide (H2S),metabolite,C00283,H2S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,硫化氢，由含硫氨基酸(半胱氨酸、蛋氨酸)降解或硫酸盐还原生成，具有臭鸡蛋味。,中 - 低浓度增强烤香，高浓度产生异味
METAB_00468,Methanethiol (Methyl mercaptan),metabolite,,CH4S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,甲硫醇，由蛋氨酸经蛋氨酸γ-裂解酶催化生成，具有煮卷心菜香和腐臭味。,高 - 香气阈值极低，烟草煮卷心菜香的贡献者
METAB_00469,Ethanethiol (Ethyl mercaptan),metabolite,,C2H6S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,乙硫醇，由半胱氨酸或蛋氨酸代谢生成。,中 - 香气阈值极低
METAB_00470,Propanethiol,metabolite,,C3H8S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,丙硫醇。,中 - 香气阈值低
METAB_00471,Dimethyl sulfide (DMS),metabolite,C00580,C2H6S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二甲基硫醚，由甲硫醇甲基化或S-甲基蛋氨酸降解生成，具有海鲜香和青草香。,高 - 烟草海鲜香和青草香的贡献者
METAB_00472,Dimethyl disulfide (DMDS),metabolite,,C2H6S2,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二甲基二硫醚，由甲硫醇氧化缩合生成，具有洋葱香和大蒜香。,高 - 香气阈值低，烟草洋葱香的贡献者
METAB_00473,Dimethyl trisulfide (DMTS),metabolite,,C2H6S3,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二甲基三硫醚，由甲硫醇和DMDS反应生成，具有海鲜香和腐臭味。,高 - 香气阈值极低，烟草海鲜香的贡献者
METAB_00474,Dimethyl tetrasulfide,metabolite,,C2H6S4,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二甲基四硫醚。,中 - 香气阈值极低
METAB_00475,Diethyl sulfide,metabolite,,C4H10S,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二乙硫醚。,中 - 增强烟草洋葱香
METAB_00476,Diethyl disulfide,metabolite,,C4H10S2,Sulfur compound,Sulfur compound,Sulfur compound,Sulfur compound,二乙基二硫醚。,中 - 增强烟草洋葱香
METAB_00477,3-(Methylthio)propanoic acid,metabolite,,C4H8O2S,Sulfur compound,Sulfur compound (Acid),Sulfur compound (Acid),Sulfur compound,3-甲硫基丙酸，甲硫醇的氧化产物。,中 - 代谢中间体
METAB_00478,S-Methyl methionine (Vitamin U),metabolite,,C6H13NO2S,Sulfur compound,Sulfur compound (Amino acid derivative),Sulfur compound (Amino acid derivative),Sulfur compound,S-甲基蛋氨酸(维生素U)，由蛋氨酸甲基化生成，是DMS的前体。,中高 - DMS前体
METAB_00479,2-Furfurylthiol (2-Furanmethanethiol),metabolite,,C5H6OS,Sulfur compound,Sulfur compound (Furan thiol),Sulfur compound (Furan thiol),Sulfur compound,糠硫醇，由半胱氨酸-糠醛加合物降解或微生物转化生成，具有极强的咖啡香和烤香。,极高 - 香气阈值极低，烟草咖啡香和烤香的特征成分
METAB_00480,2-Thiophenethiol,metabolite,,C4H4S2,Sulfur compound,Sulfur compound (Thiophene thiol),Sulfur compound (Thiophene thiol),Sulfur compound,2-噻吩硫醇，由半胱氨酸-噻吩加合物降解生成。,高 - 香气阈值极低
METAB_00481,3-Mercaptohexan-1-ol (3MH),metabolite,,C6H14OS,Sulfur compound,Sulfur compound (Thiol alcohol),Sulfur compound (Thiol alcohol),Sulfur compound,3-巯基己醇，由半胱氨酸-己醛加合物降解生成，具有葡萄柚香和热带水果香。,极高 - 香气阈值极低，烟草热带水果香的贡献者
METAB_00482,3-Mercaptohexyl acetate (3MHA),metabolite,,C8H16O2S,Sulfur compound,Sulfur compound (Thiol ester),Sulfur compound (Thiol ester),Sulfur compound,3-巯基己醇乙酸酯，由3-巯基己醇和乙酰CoA酯化生成。,极高 - 香气阈值极低，烟草热带水果香的贡献者
METAB_00483,4-Mercapto-4-methylpentan-2-one (4MMP),metabolite,,C6H12OS,Sulfur compound,Sulfur compound (Thiol ketone),Sulfur compound (Thiol ketone),Sulfur compound,4-巯基-4-甲基-2-戊酮，由半胱氨酸-4-甲基-2-戊酮加合物降解生成，具有黑加仑香。,极高 - 香气阈值极低(0.0001 ng/L)，烟草黑加仑香的贡献者
METAB_00484,Benzyl mercaptan,metabolite,,C7H8S,Sulfur compound,Sulfur compound (Aromatic thiol),Sulfur compound (Aromatic thiol),Sulfur compound,苄硫醇，由半胱氨酸-苯甲醛加合物降解生成。,高 - 香气阈值极低
METAB_00485,Phenylmethanethiol (Benzyl mercaptan isomer),metabolite,,C7H8S,Sulfur compound,Sulfur compound (Aromatic thiol),Sulfur compound (Aromatic thiol),Sulfur compound,苯甲硫醇(苄硫醇异构体)。,高 - 香气阈值极低
METAB_00486,2-Phenylethanethiol,metabolite,,C8H10S,Sulfur compound,Sulfur compound (Aromatic thiol),Sulfur compound (Aromatic thiol),Sulfur compound,2-苯乙硫醇，由半胱氨酸-苯乙醛加合物降解生成。,极高 - 香气阈值极低
METAB_00487,S-Methyl 2-methylbutanethioate,metabolite,,C6H12OS,Sulfur compound,Sulfur compound (Thioester),Sulfur compound (Thioester),Sulfur compound,硫代2-甲基丁酸S-甲酯。,中 - 增强烟草硫化物香
METAB_00488,S-Methyl 3-methylbutanethioate,metabolite,,C6H12OS,Sulfur compound,Sulfur compound (Thioester),Sulfur compound (Thioester),Sulfur compound,硫代3-甲基丁酸S-甲酯(异戊酸硫代甲酯)。,中 - 增强烟草硫化物香
METAB_00489,Thiophene,metabolite,,C4H4S,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,噻吩，由半胱氨酸或蛋氨酸热降解生成，具有烟熏香和辛香。,中 - 烟草烟熏香的贡献者
METAB_00490,2-Methylthiophene,metabolite,,C5H6S,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,2-甲基噻吩。,中 - 增强烟草烟熏香
METAB_00491,3-Methylthiophene,metabolite,,C5H6S,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,3-甲基噻吩。,中 - 增强烟草烟熏香
METAB_00492,"2,5-Dimethylthiophene",metabolite,,C6H8S,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,"2,5-二甲基噻吩。",中 - 增强烟草烟熏香
METAB_00493,2-Acetylthiophene,metabolite,,C6H6OS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,2-乙酰噻吩，由半胱氨酸和糖的美拉德反应生成。,中高 - 增强烟草坚果香和烤香
METAB_00494,3-Acetylthiophene,metabolite,,C6H6OS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,3-乙酰噻吩。,中 - 增强烟草坚果香和烤香
METAB_00495,Thiazole,metabolite,,C3H3NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,噻唑，由半胱氨酸和糖的美拉德反应生成，具有坚果香和烤香。,中高 - 烟草坚果香和烤香的贡献者
METAB_00496,2-Methylthiazole,metabolite,,C4H5NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,2-甲基噻唑。,中 - 增强烟草坚果香和烤香
METAB_00497,4-Methylthiazole,metabolite,,C4H5NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,4-甲基噻唑。,中 - 增强烟草坚果香和烤香
METAB_00498,"2,4-Dimethylthiazole",metabolite,,C5H7NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,"2,4-二甲基噻唑。",中 - 增强烟草坚果香和烤香
METAB_00499,"2,5-Dimethylthiazole",metabolite,,C5H7NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,"2,5-二甲基噻唑。",中 - 增强烟草坚果香和烤香
METAB_00500,2-Isobutylthiazole,metabolite,,C7H11NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,2-异丁基噻唑，由亮氨酸和半胱氨酸的美拉德反应生成，具有番茄叶香。,高 - 香气阈值低，烟草番茄叶香的贡献者
METAB_00501,Benzothiazole,metabolite,,C7H5NS,Sulfur compound,Sulfur compound (Heterocyclic),Sulfur compound (Heterocyclic),Sulfur compound,苯并噻唑，由苯丙氨酸和半胱氨酸的美拉德反应生成。,中高 - 增强烟草烟熏香和橡胶香
METAB_00502,3-Methyl-2-thiolanyl acetate,metabolite,,C7H12O2S,Sulfur compound,Sulfur compound (Thioester),Sulfur compound (Thioester),Sulfur compound,3-甲基-2-硫杂环戊基乙酸酯。,中 - 增强烟草烤香
METAB_00503,Pyridine,metabolite,,C5H5N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,吡啶，由氨基酸(如赖氨酸、谷氨酸)热降解或微生物代谢生成，具有烟熏香和辛香。,高 - 烟草烟熏香和辛香的贡献者
METAB_00504,2-Methylpyridine (α-Picoline),metabolite,,C6H7N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-甲基吡啶(α-皮考啉)。,中高 - 增强烟草烟熏香
METAB_00505,3-Methylpyridine (β-Picoline),metabolite,,C6H7N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,3-甲基吡啶(β-皮考啉)。,中高 - 增强烟草烟熏香
METAB_00506,4-Methylpyridine (γ-Picoline),metabolite,,C6H7N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,4-甲基吡啶(γ-皮考啉)。,中高 - 增强烟草烟熏香
METAB_00507,"2,6-Dimethylpyridine (Lutidine)",metabolite,,C7H9N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,"2,6-二甲基吡啶(卢剔啶)。",中 - 增强烟草烟熏香
METAB_00508,3-Ethylpyridine,metabolite,,C7H9N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,3-乙基吡啶。,中高 - 增强烟草烟熏香和青香
METAB_00509,2-Ethylpyridine,metabolite,,C7H9N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-乙基吡啶。,中 - 增强烟草烟熏香
METAB_00510,4-Ethylpyridine,metabolite,,C7H9N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,4-乙基吡啶。,中 - 增强烟草烟熏香
METAB_00511,2-Acetylpyridine,metabolite,,C7H7NO,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-乙酰吡啶，由赖氨酸或谷氨酸和糖的美拉德反应生成，具有爆米花香和烟草香。,高 - 烟草爆米花香和烟草香的贡献者
METAB_00512,3-Acetylpyridine,metabolite,,C7H7NO,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,3-乙酰吡啶。,中 - 增强烟草坚果香
METAB_00513,4-Acetylpyridine,metabolite,,C7H7NO,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,4-乙酰吡啶。,中 - 增强烟草坚果香
METAB_00514,2-Isobutylpyridine,metabolite,,C9H13N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-异丁基吡啶。,中 - 增强烟草青香
METAB_00515,2-Isopropylpyridine,metabolite,,C8H11N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-异丙基吡啶。,中 - 增强烟草青香
METAB_00516,2-Pentylpyridine,metabolite,,C10H15N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-戊基吡啶，由赖氨酸和己醛反应生成。,中 - 增强烟草脂肪香和青香
METAB_00517,Nicotinic acid methyl ester (Methyl nicotinate),metabolite,,C7H7NO2,Nitrogen compound,Nitrogen compound (Pyridine ester),Nitrogen compound (Pyridine ester),Nitrogen compound,烟酸甲酯，由烟酸甲基化生成。,中 - 增强烟草清香
METAB_00518,2-Vinylpyridine,metabolite,,C7H7N,Nitrogen compound,Nitrogen compound (Pyridine),Nitrogen compound (Pyridine),Nitrogen compound,2-乙烯基吡啶。,中 - 增强烟草烟熏香
METAB_00519,Pyrrole,metabolite,,C4H5N,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,吡咯，由氨基酸(如谷氨酸、脯氨酸)热降解或微生物代谢生成。,中 - 烟草烟熏香的贡献者
METAB_00520,2-Methylpyrrole,metabolite,,C5H7N,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,2-甲基吡咯。,中 - 增强烟草烟熏香
METAB_00521,N-Methylpyrrole,metabolite,,C5H7N,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,N-甲基吡咯。,中 - 增强烟草烟熏香
METAB_00522,N-Acetylpyrrole,metabolite,,C6H7NO,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,N-乙酰吡咯。,中 - 增强烟草甜香
METAB_00523,2-Formylpyrrole,metabolite,,C5H5NO,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,2-甲酰基吡咯。,中 - 增强烟草烟熏香
METAB_00524,5-Methyl-2-formylpyrrole,metabolite,,C6H7NO,Nitrogen compound,Nitrogen compound (Pyrrole),Nitrogen compound (Pyrrole),Nitrogen compound,5-甲基-2-甲酰基吡咯。,中 - 增强烟草甜香
METAB_00525,1-Pyrroline,metabolite,,C4H7N,Nitrogen compound,Nitrogen compound (Pyrroline),Nitrogen compound (Pyrroline),Nitrogen compound,1-吡咯啉，由脯氨酸氧化或腐胺氧化生成。,中 - 美拉德反应中间体
METAB_00526,Pyrrolidine,metabolite,,C4H9N,Nitrogen compound,Nitrogen compound (Pyrrolidine),Nitrogen compound (Pyrrolidine),Nitrogen compound,吡咯烷，由脯氨酸还原或腐胺代谢生成。,中 - 增强烟草胺味
METAB_00527,2-Acetyl-3-methylpyrazine,metabolite,,C7H8N2O,Nitrogen compound,Nitrogen compound (Pyrazine),Nitrogen compound (Pyrazine),Nitrogen compound,2-乙酰-3-甲基吡嗪。,中高 - 增强烟草烤香
METAB_00528,2-Methyl-5-vinylpyrazine,metabolite,,C7H8N2,Nitrogen compound,Nitrogen compound (Pyrazine),Nitrogen compound (Pyrazine),Nitrogen compound,2-甲基-5-乙烯基吡嗪。,中 - 增强烟草烤香
METAB_00529,2-Methyl-6-vinylpyrazine,metabolite,,C7H8N2,Nitrogen compound,Nitrogen compound (Pyrazine),Nitrogen compound (Pyrazine),Nitrogen compound,2-甲基-6-乙烯基吡嗪。,中 - 增强烟草烤香
METAB_00530,Indole,metabolite,C00463,C8H7N,Nitrogen compound,Nitrogen compound (Indole),Nitrogen compound (Indole),Nitrogen compound,吲哚，由色氨酸经色氨酸酶催化生成，具有茉莉花香和粪臭味(高浓度)。,高 - 烟草茉莉花香的贡献者
METAB_00531,Skatole (3-Methylindole),metabolite,C07628,C9H9N,Nitrogen compound,Nitrogen compound (Indole),Nitrogen compound (Indole),Nitrogen compound,粪臭素(3-甲基吲哚)，由色氨酸经吲哚-3-乙酸途径生成，具有粪臭味和花香(低浓度)。,中 - 低浓度增强花香，高浓度产生异味
METAB_00532,Indole-3-acetic acid (IAA),metabolite,,C10H9NO2,Nitrogen compound,Nitrogen compound (Indole),Nitrogen compound (Indole),Nitrogen compound,吲哚-3-乙酸(植物生长素)，由色氨酸经吲哚-3-丙酮酸途径生成。,中 - 植物激素和代谢中间体
METAB_00533,Indole-3-acetaldehyde,metabolite,,C10H9NO,Nitrogen compound,Nitrogen compound (Indole),Nitrogen compound (Indole),Nitrogen compound,吲哚-3-乙醛，由色氨酸经转氨和脱羧生成。,中 - IAA和色醇前体
METAB_00534,Quinoline,metabolite,,C9H7N,Nitrogen compound,Nitrogen compound (Quinoline),Nitrogen compound (Quinoline),Nitrogen compound,喹啉，由苯丙氨酸或色氨酸热降解生成，具有烟熏香和皮革香。,中 - 烟草烟熏香的贡献者
METAB_00535,Isoquinoline,metabolite,,C9H7N,Nitrogen compound,Nitrogen compound (Quinoline),Nitrogen compound (Quinoline),Nitrogen compound,异喹啉。,中 - 增强烟草烟熏香
METAB_00536,2-Methylquinoline (Quinaldine),metabolite,,C10H9N,Nitrogen compound,Nitrogen compound (Quinoline),Nitrogen compound (Quinoline),Nitrogen compound,2-甲基喹啉(喹哪啶)。,中 - 增强烟草烟熏香
METAB_00537,4-Methylquinoline (Lepidine),metabolite,,C10H9N,Nitrogen compound,Nitrogen compound (Quinoline),Nitrogen compound (Quinoline),Nitrogen compound,4-甲基喹啉(勒皮啶)。,中 - 增强烟草烟熏香
METAB_00538,Nicotine,metabolite,C00745,C10H14N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,烟碱(尼古丁)，由烟酸和鸟氨酸经腐胺途径缩合生成，是烟草主要生物碱。,极高 - 烟草特征生物碱，提供生理刺激性和苦味
METAB_00539,Nornicotine,metabolite,,C9H12N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,降烟碱，由烟碱N-脱甲基生成，是烟碱的主要代谢产物。,高 - 烟碱代谢产物，影响烟草品质
METAB_00540,Anatabine,metabolite,C06504,C10H12N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,新烟草碱，由烟酸和丁醛缩合生成，是烟草次要生物碱。,中高 - 烟草次要生物碱
METAB_00541,Anabasine,metabolite,C00746,C10H14N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,假木贼碱(毒藜碱)，由烟酸和赖氨酸(哌啶)途径缩合生成。,中 - 烟草次要生物碱
METAB_00542,Myosmine,metabolite,C06355,C9H10N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,麦斯明，由烟碱或降烟碱脱氢生成。,中 - 烟碱代谢产物
METAB_00543,Cotinine,metabolite,C05350,C10H12N2O,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,可替宁，由烟碱C-氧化生成，是烟碱的主要代谢产物。,中 - 烟碱代谢产物
METAB_00544,Nicotyrine,metabolite,,C10H10N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,吡啶基吡咯(N-去甲基烟碱脱氢产物)，由烟碱N-脱甲基和脱氢生成。,中 - 烟碱代谢产物
METAB_00545,Nicotinic acid (Niacin),metabolite,,C6H5NO2,Nitrogen compound,Nitrogen compound (Pyridine acid),Nitrogen compound (Pyridine acid),Nitrogen compound,烟酸(维生素B3)，由喹啉酸经喹啉酸磷酸核糖转移酶途径生成，是烟碱合成的前体。,高 - 烟碱前体和辅酶
METAB_00546,Nicotinamide,metabolite,,C6H6N2O,Nitrogen compound,Nitrogen compound (Pyridine amide),Nitrogen compound (Pyridine amide),Nitrogen compound,烟酰胺，由烟酸酰胺化生成，是NAD/NADP的前体。,中 - 辅酶前体
METAB_00547,Anatabinine,metabolite,,C10H12N2,Nitrogen compound,Nitrogen compound (Tobacco alkaloid),Nitrogen compound (Tobacco alkaloid),Nitrogen compound,新烟草次碱，由烟酸和哌啶途径缩合生成。,中 - 烟草次要生物碱
METAB_00548,"2,3'-Bipyridyl",metabolite,,C10H8N2,Nitrogen compound,Nitrogen compound (Bipyridyl),Nitrogen compound (Bipyridyl),Nitrogen compound,"2,3'-联吡啶，由烟碱或新烟草碱降解生成。",中 - 烟碱降解产物
METAB_00549,γ-Butyrolactone (GBL),metabolite,,C4H6O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-丁内酯，由4-羟基丁酸环化或GABA代谢生成，具有甜香和奶香。,高 - 烟草甜香和奶香的贡献者
METAB_00550,γ-Valerolactone,metabolite,,C5H8O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-戊内酯，由4-羟基戊酸环化生成。,中高 - 增强烟草甜香和奶香
METAB_00551,γ-Hexalactone,metabolite,,C6H10O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-己内酯，由4-羟基己酸环化生成，具有甜香和果香。,中高 - 烟草甜香和果香的贡献者
METAB_00552,γ-Heptalactone,metabolite,,C7H12O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-庚内酯。,中 - 增强烟草甜香和果香
METAB_00553,γ-Octalactone,metabolite,,C8H14O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-辛内酯，由4-羟基辛酸环化生成。,中高 - 烟草甜香和椰子香的贡献者
METAB_00554,γ-Nonalactone,metabolite,,C9H16O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-壬内酯(椰子醛)，由4-羟基壬酸环化生成，具有椰子香。,高 - 烟草椰子香的贡献者
METAB_00555,γ-Decalactone,metabolite,,C10H18O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-癸内酯，由4-羟基癸酸环化或蓖麻油酸降解生成，具有桃子香。,高 - 烟草桃子香和果香的贡献者
METAB_00556,γ-Undecalactone,metabolite,,C11H20O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-十一内酯(桃醛)，由4-羟基十一酸环化生成。,高 - 烟草桃子香的贡献者
METAB_00557,γ-Dodecalactone,metabolite,,C12H22O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,γ-十二内酯。,中高 - 增强烟草果香和奶香
METAB_00558,δ-Hexalactone,metabolite,,C6H10O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,δ-己内酯，由5-羟基己酸环化生成。,中 - 增强烟草甜香和果香
METAB_00559,δ-Octalactone,metabolite,,C8H14O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,δ-辛内酯。,中 - 增强烟草甜香和果香
METAB_00560,δ-Decalactone,metabolite,,C10H18O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,δ-癸内酯，由5-羟基癸酸环化或蓖麻油酸降解生成，具有桃子香和奶香。,高 - 烟草桃子香和奶香的贡献者
METAB_00561,δ-Undecalactone,metabolite,,C11H20O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,δ-十一内酯。,中高 - 增强烟草果香和奶香
METAB_00562,δ-Dodecalactone,metabolite,,C12H22O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,δ-十二内酯。,中 - 增强烟草果香和奶香
METAB_00563,Coumarin,metabolite,,C9H6O2,Lactone,Lactone (Coumarin),Lactone (Coumarin),Lactone,香豆素，由邻香豆酸(顺式)内酯化或苯丙氨酸途径生成，具有甜香和干草香。,高 - 烟草甜香和干草香的贡献者
